"","Value","Std.Error","DF","t.value","pval","scfa_var","Var","Strain","adj.pval"
"Isovaleric acid.Lachnospiraceae.bacterium.7_1_58FAA.St_Abundance",0.332137721647087,0.536072584814099,43,0.619576025814241,0.538806280088857,"Isovaleric acid","St_Abundance","Lachnospiraceae.bacterium.7_1_58FAA",0.640828770993256
"Isovaleric acid.Roseburia.inulinivorans.CAG.15.St_Abundance",1.54655343619747,1.73087449975784,43,0.893509862450361,0.376557924914666,"Isovaleric acid","St_Abundance","Roseburia.inulinivorans.CAG.15",0.486392921221444
"Isovaleric acid.Lachnoclostridium.sp..MP625H7_ig1.St_Abundance",1.27203324009964,1.76561084311122,43,0.720449381619202,0.475146822588217,"Isovaleric acid","St_Abundance","Lachnoclostridium.sp..MP625H7_ig1",0.584323998682586
"Isovaleric acid.Anaeromassilibacillus.sp..An250.St_Abundance",2.70200167909986,2.04194886794164,43,1.32324649334808,0.192746713970033,"Isovaleric acid","St_Abundance","Anaeromassilibacillus.sp..An250",0.284056053418973
"Isovaleric acid.Absiella.sp..VE303.07.St_Abundance",1.54375993475197,0.46335688557932,43,3.33168661737238,0.00178114830488611,"Isovaleric acid","St_Abundance","Absiella.sp..VE303.07",0.00583185028694836
"Isovaleric acid.Lachnoclostridium.sp..VE303.01.St_Abundance",-0.687939170665481,1.45302059780128,43,-0.473454520676771,0.638283873155504,"Isovaleric acid","St_Abundance","Lachnoclostridium.sp..VE303.01",0.72008451920069
"Isovaleric acid.Tyzzerella.sp..MP10F1re.St_Abundance",0.383349609554959,0.549852546924403,43,0.697186203281629,0.4894387233338,"Isovaleric acid","St_Abundance","Tyzzerella.sp..MP10F1re",0.596024672171554
"Isovaleric acid.Anaerostipes.caccae.St_Abundance",-0.389624595133637,0.777477713580876,43,-0.501139245958729,0.618829036506498,"Isovaleric acid","St_Abundance","Anaerostipes.caccae",0.703842645105473
"Isovaleric acid.X.Ruminococcus..gnavus.St_Abundance",-0.243372599718476,1.21202819604739,43,-0.200797803641987,0.841803451775247,"Isovaleric acid","St_Abundance","X.Ruminococcus..gnavus",0.878213635675561
"Isovaleric acid.X.Ruminococcus..gnavus.CAG.126.St_Abundance",-0.212891959056648,1.16592969263419,43,-0.182594165327122,0.855974629956129,"Isovaleric acid","St_Abundance","X.Ruminococcus..gnavus.CAG.126",0.888095275855264
"Isovaleric acid.Blautia.sp..HF29.St_Abundance",0.172341406381973,0.89118790578696,43,0.193383915179805,0.847568900103648,"Isovaleric acid","St_Abundance","Blautia.sp..HF29",0.881659573821178
"Isovaleric acid.X.Clostridium..citroniae.St_Abundance",0.587110572713616,1.23247865260645,43,0.476365713492883,0.636225600633779,"Isovaleric acid","St_Abundance","X.Clostridium..citroniae",0.718760895412078
"Isovaleric acid.Clostridia.bacterium.UC5.1.2G4.St_Abundance",-0.480131214888615,1.32906571486595,43,-0.36125468403723,0.719678042909755,"Isovaleric acid","St_Abundance","Clostridia.bacterium.UC5.1.2G4",0.786407477876017
"Isovaleric acid.Blautia.sp..HF21_ig1.St_Abundance",0.121968831318218,0.582859637007638,43,0.209259354352273,0.835234014957434,"Isovaleric acid","St_Abundance","Blautia.sp..HF21_ig1",0.873627252418617
"Isovaleric acid.Tyzzerella.nexilis.St_Abundance",-0.590400558589697,1.94212837719356,43,-0.303996669593411,0.762596679658575,"Isovaleric acid","St_Abundance","Tyzzerella.nexilis",0.818716554007337
"Isovaleric acid.Hungatella.sp..MP558G09.St_Abundance",-0.564435416666721,2.43096383351761,43,-0.232185855208706,0.817495187762817,"Isovaleric acid","St_Abundance","Hungatella.sp..MP558G09",0.859545942843904
"Isovaleric acid.X.Ruminococcus..sp..HK31.St_Abundance",-0.0690753773842379,2.09237963303313,43,-0.0330128320376096,0.973817121548311,"Isovaleric acid","St_Abundance","X.Ruminococcus..sp..HK31",0.980320073945963
"Isovaleric acid.Fusicatenibacter.saccharivorans.St_Abundance",1.48804611188194,1.797557135389,43,0.827815752048357,0.412345768982198,"Isovaleric acid","St_Abundance","Fusicatenibacter.saccharivorans",0.522911669182472
"Isovaleric acid.Blautia.sp..HK34.St_Abundance",0.627896781953397,1.25668029823572,43,0.499647191759842,0.619870693064515,"Isovaleric acid","St_Abundance","Blautia.sp..HK34",0.704805835168892
"Isovaleric acid.Blautia.sp..MP87G3.St_Abundance",0.362332692462261,1.42272056617218,43,0.254675936425883,0.800187479951791,"Isovaleric acid","St_Abundance","Blautia.sp..MP87G3",0.846580454955355
"Isovaleric acid.Anaerotruncus.sp..VE303.02.St_Abundance",0.711273653737215,0.443358527794838,43,1.60428549164245,0.115971844615661,"Isovaleric acid","St_Abundance","Anaerotruncus.sp..VE303.02",0.191432188798291
"Isovaleric acid.Absiella.sp..MP634G1_ig1.St_Abundance",-0.0521421027772921,0.845424381388666,43,-0.0616756553574256,0.951106915430803,"Isovaleric acid","St_Abundance","Absiella.sp..MP634G1_ig1",0.962383048213511
"Isovaleric acid.Erysipelotrichaceae.bacterium.6_1_45.St_Abundance",0.206111039004617,0.899131897758202,43,0.229233374456531,0.819774389068743,"Isovaleric acid","St_Abundance","Erysipelotrichaceae.bacterium.6_1_45",0.860893415703476
"Isovaleric acid.X.Ruminococcus..sp..MP10A9.St_Abundance",0.61789117446723,1.33475846315449,43,0.462923586194719,0.64575349383073,"Isovaleric acid","St_Abundance","X.Ruminococcus..sp..MP10A9",0.725795632395024
"Isovaleric acid.Intestinibacter.sp..MP113D11.St_Abundance",0.570402460226118,0.722035774691185,43,0.789991964691887,0.433867542307275,"Isovaleric acid","St_Abundance","Intestinibacter.sp..MP113D11",0.5453006783365
"Isovaleric acid.Megasphaera.micronuciformis.St_Abundance",0.369508411440115,1.10696921505598,43,0.333801885738466,0.740151508778002,"Isovaleric acid","St_Abundance","Megasphaera.micronuciformis",0.800080119139173
"Isovaleric acid.Veillonella.sp..oral.taxon.158.St_Abundance",-7.05340772676285,2.44865550790846,43,-2.88052268029633,0.00616811130488937,"Isovaleric acid","St_Abundance","Veillonella.sp..oral.taxon.158",0.0195756374570963
"Isovaleric acid.Veillonella.rogosae.St_Abundance",-5.56377555833612,2.44348465703083,43,-2.27698403684551,0.0278214667129152,"Isovaleric acid","St_Abundance","Veillonella.rogosae",0.0661353919627643
"Isovaleric acid.Raoultella.ornithinolytica.St_Abundance",-1.46640383256535,2.10212059340798,43,-0.697583115432972,0.48919288381168,"Isovaleric acid","St_Abundance","Raoultella.ornithinolytica",0.596024672171554
"Isovaleric acid.Haemophilus.parainfluenzae.St_Abundance",3.18189765291935,1.78066311971592,43,1.78691725441417,0.0810016618370831,"Isovaleric acid","St_Abundance","Haemophilus.parainfluenzae",0.147490695785892
"Isovaleric acid.Lactobacillus.plantarum.St_Abundance",-1.6222951923125,0.638807303608261,43,-2.53956894849053,0.0147959807506396,"Isovaleric acid","St_Abundance","Lactobacillus.plantarum",0.0409264972139251
"Isovaleric acid.Clostridium.neonatale.St_Abundance",1.47162737142423,1.69207248110383,43,0.869718873073461,0.3892831891203,"Isovaleric acid","St_Abundance","Clostridium.neonatale",0.498205369026263
"Isovaleric acid.Sellimonas.sp..VE303.03.St_Abundance",0.475046569603243,0.935701280249442,43,0.507690413201747,0.614264828309859,"Isovaleric acid","St_Abundance","Sellimonas.sp..VE303.03",0.699916328125861
"Isovaleric acid.Veillonella.sp..HF34.St_Abundance",1.07823835645164,1.16863327823479,43,0.922649026459613,0.361338458947333,"Isovaleric acid","St_Abundance","Veillonella.sp..HF34",0.470760099572645
"Isovaleric acid.X.Clostridium..sp..VE303.04.St_Abundance",0.463880701414529,0.45567571982578,43,1.01800618560911,0.314368825549116,"Isovaleric acid","St_Abundance","X.Clostridium..sp..VE303.04",0.418567530250678
"Isovaleric acid.Bifidobacterium.longum.St_Abundance",-0.99617142257158,0.626141906422212,43,-1.590967498508,0.118942929371212,"Isovaleric acid","St_Abundance","Bifidobacterium.longum",0.193932184977488
"Isovaleric acid.Veillonella.atypica.St_Abundance",-0.220577651757671,0.899028596133414,43,-0.245351096401541,0.807351824605511,"Isovaleric acid","St_Abundance","Veillonella.atypica",0.851603178257358
"Isovaleric acid.Streptococcus.parasanguinis.St_Abundance",1.08107741226158,2.31809446515293,43,0.466364692428643,0.643308587743571,"Isovaleric acid","St_Abundance","Streptococcus.parasanguinis",0.723947269193232
"Isovaleric acid.Veillonella.sp..MP19D1_02.09.St_Abundance",-1.81883858084124,1.04490681359199,43,-1.74067061022291,0.0888936378525444,"Isovaleric acid","St_Abundance","Veillonella.sp..MP19D1_02.09",0.159216426609161
"Isovaleric acid.Blautia.sp..MP351A5.St_Abundance",0.458274789048598,1.44506123246516,43,0.317131744145415,0.752678361003767,"Isovaleric acid","St_Abundance","Blautia.sp..MP351A5",0.810956018496614
"Isovaleric acid.Lactobacillus.fermentum.St_Abundance",0.318985894662311,1.10338858970647,43,0.2890966044403,0.773896713014278,"Isovaleric acid","St_Abundance","Lactobacillus.fermentum",0.825521806720031
"Isovaleric acid.Streptomyces.flaveus.St_Abundance",4.24169979424783,11.8608410449971,43,0.357622176889131,0.72237551925589,"Isovaleric acid","St_Abundance","Streptomyces.flaveus",0.788127343887134
"Isovaleric acid.Pediococcus.acidilactici.St_Abundance",-0.93505507580622,1.29440534789822,43,-0.722381962747997,0.473970282263979,"Isovaleric acid","St_Abundance","Pediococcus.acidilactici",0.583472092967362
"Isovaleric acid.Lactobacillus.casei.St_Abundance",-16.9996747257295,9.78072528150886,43,-1.73807915430041,0.0893542269404784,"Isovaleric acid","St_Abundance","Lactobacillus.casei",0.159804049960776
"Isovaleric acid.Bifidobacterium.breve.St_Abundance",-0.706017578182409,0.873360950086159,43,-0.808391511107473,0.423315291206976,"Isovaleric acid","St_Abundance","Bifidobacterium.breve",0.534014896648131
"Isovaleric acid.Lachnoclostridium.sp..MP429E6.St_Abundance",0.219192489289288,0.839193317032038,43,0.261194274120893,0.795189667226289,"Isovaleric acid","St_Abundance","Lachnoclostridium.sp..MP429E6",0.842952304724498
"Isovaleric acid.Veillonella.dispar.St_Abundance",-7.66881033412614,2.56664759930928,43,-2.98787037853967,0.00462766928103296,"Isovaleric acid","St_Abundance","Veillonella.dispar",0.0148036317053733
"Isovaleric acid.Veillonella.infantium.St_Abundance",-6.24238028748681,2.84907441302056,43,-2.19102044473058,0.033917264172973,"Isovaleric acid","St_Abundance","Veillonella.infantium",0.0782107468309855
"Isovaleric acid.Blautia.sp..MP624D4_ig1.St_Abundance",0.659988422779956,1.26364655670708,43,0.522288783423595,0.604149779053659,"Isovaleric acid","St_Abundance","Blautia.sp..MP624D4_ig1",0.691494432336646
"Isovaleric acid.Sutterella.wadsworthensis.St_Abundance",0.126855337427633,0.447391640106022,43,0.283544273195562,0.778120401900694,"Isovaleric acid","St_Abundance","Sutterella.wadsworthensis",0.828986929940139
"Isovaleric acid.Bacteroides.fragilis.St_Abundance",0.291964467832375,0.36645004100098,43,0.79673744075688,0.429980812553698,"Isovaleric acid","St_Abundance","Bacteroides.fragilis",0.541479491757493
"Isovaleric acid.Flavonifractor.sp..VE303.08.St_Abundance",1.00218662978235,0.439798466490249,43,2.27874061903889,0.0277078076787308,"Isovaleric acid","St_Abundance","Flavonifractor.sp..VE303.08",0.0659952917588202
"Isovaleric acid.Streptococcus.mutans.St_Abundance",7.35933663291863,4.72109143235197,43,1.55882103500214,0.126369194864542,"Isovaleric acid","St_Abundance","Streptococcus.mutans",0.201495393008041
"Isovaleric acid.Blautia.sp..HF17.St_Abundance",0.318856418183955,0.930425898177287,43,0.342699422714477,0.733494253004932,"Isovaleric acid","St_Abundance","Blautia.sp..HF17",0.795736793814646
"Isovaleric acid.Blautia.sp..CAG.257.St_Abundance",-0.00562931294406159,1.99183370719742,43,-0.00282619624505815,0.997758095831573,"Isovaleric acid","St_Abundance","Blautia.sp..CAG.257",0.998033948221905
"Isovaleric acid.Eggerthella.sp..MP163B1.St_Abundance",4.98815103298686,2.81585141814088,43,1.77145392006522,0.083572336602373,"Isovaleric acid","St_Abundance","Eggerthella.sp..MP163B1",0.151409471120373
"Isovaleric acid.Anaerostipes.sp..MP172A5.St_Abundance",-2.85336222752763,2.83616444434145,43,-1.00606374683968,0.320012980662603,"Isovaleric acid","St_Abundance","Anaerostipes.sp..MP172A5",0.425200894224358
"Isovaleric acid.Streptococcus.sp..MP628A10_ig1.St_Abundance",1.36557359448816,1.63580873004192,43,0.834800285271232,0.408444383609724,"Isovaleric acid","St_Abundance","Streptococcus.sp..MP628A10_ig1",0.518509396456134
"Isovaleric acid.Streptococcus.sp..MP494C11.St_Abundance",1.49585713123285,1.62069668037481,43,0.922971675913413,0.361172203035059,"Isovaleric acid","St_Abundance","Streptococcus.sp..MP494C11",0.470720832341803
"Isovaleric acid.Blautia.hominis.St_Abundance",0.992258834570346,1.61693471539321,43,0.613666603310603,0.542668589767813,"Isovaleric acid","St_Abundance","Blautia.hominis",0.643382022686487
"Isovaleric acid.Blautia.marasmi.St_Abundance",0.99208648860978,1.64644084957753,43,0.60256430643369,0.549963309439658,"Isovaleric acid","St_Abundance","Blautia.marasmi",0.650313814638746
"Isovaleric acid.Blautia.sp..MP87F8_2.St_Abundance",-3.054672706,3.86715362276479,43,-0.789902084059462,0.433919472894081,"Isovaleric acid","St_Abundance","Blautia.sp..MP87F8_2",0.5453006783365
"Isovaleric acid.Lactobacillus.paracasei.St_Abundance",-1.52435781427289,1.47627685719775,43,-1.03256906510504,0.307578424502856,"Isovaleric acid","St_Abundance","Lactobacillus.paracasei",0.411589624641382
"Isovaleric acid.Klebsiella.michiganensis.St_Abundance",-1.44938741514092,0.337039860577469,43,-4.30034421643066,9.62138759670732e-05,"Isovaleric acid","St_Abundance","Klebsiella.michiganensis",0.000321720705405611
"Isovaleric acid.Parabacteroides.distasonis.St_Abundance",0.461360769952092,0.485839300454444,43,0.949615993437633,0.347614391716232,"Isovaleric acid","St_Abundance","Parabacteroides.distasonis",0.454853117261963
"Isovaleric acid.Bifidobacterium.animalis.St_Abundance",1.69479976817082,1.37988797984726,43,1.22821547322879,0.226046523995076,"Isovaleric acid","St_Abundance","Bifidobacterium.animalis",0.323383283437796
"Isovaleric acid.Parasutterella.excrementihominis.St_Abundance",1.27774430117414,0.929101814642539,43,1.37524680399611,0.17617800052383,"Isovaleric acid","St_Abundance","Parasutterella.excrementihominis",0.264048055466122
"Isovaleric acid.Burkholderiales.bacterium.1_1_47.St_Abundance",1.07595070068659,0.95866657488814,43,1.1223408939778,0.267945544504147,"Isovaleric acid","St_Abundance","Burkholderiales.bacterium.1_1_47",0.367624945019342
"Isovaleric acid.Streptomyces.californicus.St_Abundance",-21.1764121119963,9.5370992581902,43,-2.22042484184177,0.0317105468777912,"Isovaleric acid","St_Abundance","Streptomyces.californicus",0.073733135349517
"Isovaleric acid.Streptococcus.sp..MP111F6_2.St_Abundance",0.763404269177034,1.01089977970617,43,0.755173049299633,0.454261830089884,"Isovaleric acid","St_Abundance","Streptococcus.sp..MP111F6_2",0.565536453676295
"Isovaleric acid.Parasutterella.excrementihominis.CAG.233.St_Abundance",-0.157653114948291,1.45763024159484,43,-0.108157137832018,0.914374158952585,"Isovaleric acid","St_Abundance","Parasutterella.excrementihominis.CAG.233",0.932414235369349
"Isovaleric acid.Streptococcus.vestibularis.St_Abundance",2.80148970555168,1.99701765839187,43,1.40283672193846,0.167844961406592,"Isovaleric acid","St_Abundance","Streptococcus.vestibularis",0.254404302626331
"Isovaleric acid.Clostridia.bacterium.UC5.1.1A9.St_Abundance",1.55995855018761,2.11369088269694,43,0.738025868852307,0.464507647957067,"Isovaleric acid","St_Abundance","Clostridia.bacterium.UC5.1.1A9",0.573775578801184
"Isovaleric acid.X.Clostridium..lavalense.St_Abundance",-0.310480503655513,1.54376912610439,43,-0.201118482294688,0.841554269968293,"Isovaleric acid","St_Abundance","X.Clostridium..lavalense",0.878206907627714
"Propionic acid.Bilophila.wadsworthia.St_Abundance",0.074335321479184,0.593978290570532,43,0.125148212753336,0.900989486028039,"Propionic acid","St_Abundance","Bilophila.wadsworthia",0.923313151313935
"Propionic acid.Proteus.mirabilis.St_Abundance",-1.829064438696,1.07510252310146,43,-1.70129303893688,0.0961095772726185,"Propionic acid","St_Abundance","Proteus.mirabilis",0.168226633078052
"Propionic acid.Escherichia.coli.St_Abundance",0.00629833897802733,0.214580621712505,43,0.029351853526018,0.976719781790643,"Propionic acid","St_Abundance","Escherichia.coli",0.982149019043509
"Propionic acid.X.Clostridium..aldenense.St_Abundance",0.0515220487057522,0.400022394443839,43,0.128797910870427,0.898118107849851,"Propionic acid","St_Abundance","X.Clostridium..aldenense",0.921551705672366
"Propionic acid.X.Clostridium..clostridioforme.St_Abundance",-0.163891799211556,0.465512899807854,43,-0.352067148470438,0.726507555265977,"Propionic acid","St_Abundance","X.Clostridium..clostridioforme",0.790527619534528
"Propionic acid.Morganella.morganii.St_Abundance",-0.0141958772107553,0.831330280252131,43,-0.017076097849401,0.98645489552439,"Propionic acid","St_Abundance","Morganella.morganii",0.988914882795024
"Propionic acid.Fusobacterium.nucleatum.St_Abundance",-0.481138681072836,0.482003878667562,43,-0.998204998687731,0.323764334220399,"Propionic acid","St_Abundance","Fusobacterium.nucleatum",0.42923391762895
"Propionic acid.Citrobacter.amalonaticus.St_Abundance",0.497101260627042,0.544881592093891,43,0.912310615443556,0.366691953124858,"Propionic acid","St_Abundance","Citrobacter.amalonaticus",0.476199384926683
"Propionic acid.X.Clostridium..bolteae.St_Abundance",-0.451309715643575,0.584593691169149,43,-0.772005792161366,0.444333356352239,"Propionic acid","St_Abundance","X.Clostridium..bolteae",0.555685476419772
"Propionic acid.Veillonella.parvula.St_Abundance",0.208110326211733,0.468701883861226,43,0.444014272990101,0.659258771727466,"Propionic acid","St_Abundance","Veillonella.parvula",0.734811532997527
"Propionic acid.Lachnospiraceae.bacterium.CAG.364.St_Abundance",-0.0732428403782929,0.408997214004308,43,-0.179079069173125,0.858716764789195,"Propionic acid","St_Abundance","Lachnospiraceae.bacterium.CAG.364",0.890017199364388
"Propionic acid.Enterococcus.casseliflavus.St_Abundance",-0.396746862518145,1.3741604147507,43,-0.288719466999144,0.774183385904109,"Propionic acid","St_Abundance","Enterococcus.casseliflavus",0.825521806720031
