feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Candidatus.Stoquefichus.sp..KLE1796	Abx.group_joined	Vanco_Metro	0.120405783857435	0.20780443452912	202	202	0.564058547428581	0.907346259992525
Cloacibacillus.evryensis	Abx.group_joined	Vanco_Metro	0.185110266300731	0.318423044698516	202	202	0.562829816303035	0.907346259992525
Clostridium.citroniae	rec.TRT.combined	VE303 Dosed Good	0.291248787746053	0.491376396435276	202	202	0.555019595623266	0.907346259992525
Clostridium.sp..CAG.167	Abx.group_joined	Vanco_Metro	0.0710615678942697	0.122091891814632	202	202	0.561213003988205	0.907346259992525
Clostridium.sp..CAG.568	Abx.group_joined	Vanco_Metro	0.217119267558916	0.373685367362921	202	202	0.56303952050969	0.907346259992525
Desulfovibrio.sp..Zagget14	Abx.group_joined	Vanco_Metro	0.170974084817797	0.291299436164547	202	202	0.559079260548679	0.907346259992525
Dorea.sp..CAG.317	rec.TRT.combined	Placebo Good	0.258508423299193	0.457265952961812	202	202	0.573454737857643	0.907346259992525
Eubacterium.eligens	Abx.group_joined	Vanco_Metro	-0.127034815938607	0.22569468054042	202	202	0.57417255394236	0.907346259992525
Eubacterium.hallii	rec.TRT.combined	Placebo Good	0.201358484531798	0.342752285747681	202	202	0.558398951206426	0.907346259992525
Eubacterium.sp..CAG.248	rec.TRT.combined	VE303 Dosed Good	0.0687758231878498	0.1208224324299	202	202	0.570624368420383	0.907346259992525
Faecalibacterium.prausnitzii	VE303	VE303	0.06637919570044	0.114342335829546	202	202	0.562409557548509	0.907346259992525
Gemmiger.formicilis	rec.TRT.combined	VE303 Dosed Good	0.139952167022195	0.240639927350302	202	202	0.562434720473885	0.907346259992525
Gemmiger.formicilis	VE303	VE303	-0.0291763900021674	0.0496776896668394	202	202	0.557916762794225	0.907346259992525
Klebsiella.michiganensis	rec.TRT.combined	VE303 Dosed Good	-0.59264844453592	1.0021662242549	202	202	0.556045612118239	0.907346259992525
Klebsiella.pneumoniae	rec.TRT.combined	Placebo Good	-0.9209757821345	1.55770135235822	202	202	0.55611497156222	0.907346259992525
Klebsiella.variicola	rec.TRT.combined	VE303 Dosed Good	0.316860141370406	0.561331373999976	202	202	0.573908155913956	0.907346259992525
Klebsiella.variicola	VE303	VE303	-0.0917936467738708	0.160050936607354	202	202	0.567110439855617	0.907346259992525
Lachnospiraceae.bacterium.1_4_56FAA	rec.TRT.combined	VE303 Dosed Good	0.132265252135816	0.22836326729366	202	202	0.564056648097171	0.907346259992525
Lachnospiraceae.bacterium.OM02.31	rec.TRT.combined	VE303 Dosed Good	0.0730213203868471	0.127303401482764	202	202	0.567687943081283	0.907346259992525
Lactobacillus.harbinensis	Abx.group_joined	Vanco_Metro	0.0728739327537924	0.125449607942075	202	202	0.561325618887199	0.907346259992525
Lactobacillus.oris	VE303	VE303	0.0279663214608604	0.0485573675261741	202	202	0.565554485590956	0.907346259992525
Lactobacillus.perolens	Abx.group_joined	Vanco_Metro	0.15908237458515	0.275295117775817	202	202	0.565160527671063	0.907346259992525
Lactobacillus.salivarius	rec.TRT.combined	Placebo Good	-0.657988802217818	1.10695293512742	202	202	0.554048490787315	0.907346259992525
Megasphaera.sp..MJR8396C	VE303	VE303	-0.0360673433616553	0.0638682238885981	202	202	0.573238976357891	0.907346259992525
Mesosutterella.multiformis	Abx.group_joined	Vanco_Metro	0.165601040043938	0.292524878489561	202	202	0.57307430343144	0.907346259992525
Metakosakonia.massiliensis	Abx.group_joined	Vanco_Metro	0.129931000716346	0.220439477424737	202	202	0.557430583593571	0.907346259992525
Parabacteroides.distasonis	rec.TRT.combined	VE303 Dosed Good	0.560112110897163	0.987996644419294	202	202	0.572523837850225	0.907346259992525
Phascolarctobacterium.faecium	rec.TRT.combined	Placebo Bad	0.505369438644517	0.894875641896497	202	202	0.573932500413502	0.907346259992525
Prevotella.copri.CAG.164	rec.TRT.combined	Placebo Good	0.314981984596205	0.547850493965235	202	202	0.566881225803255	0.907346259992525
Proteus.vulgaris	VE303	VE303	-0.0209621027597405	0.0364236081159709	202	202	0.565952897030685	0.907346259992525
Raoultella.ornithinolytica	Abx.group_joined	Vanco_Metro	-0.244318017794483	0.423771438072405	202	202	0.56603775847119	0.907346259992525
Roseburia.inulinivorans.CAG.15	rec.TRT.combined	Placebo Good	0.197627315396029	0.345834330309568	202	202	0.569182309833176	0.907346259992525
Ruthenibacterium.sp..VE800.03	rec.TRT.combined	VE303 Dosed Good	0.238622374215991	0.413962135320702	202	202	0.565841239501343	0.907346259992525
Selenomonas.sp..oral.taxon.149	rec.TRT.combined	Placebo Good	-0.344543115853146	0.58612341132589	202	202	0.558361324284451	0.907346259992525
Streptococcus.parasanguinis	rec.TRT.combined	VE303 Dosed Good	0.446379857131244	0.781527187717993	202	202	0.569544310000048	0.907346259992525
Streptococcus.parasanguinis	VE303	VE303	-0.0924560637746379	0.156340600461917	202	202	0.555232890359185	0.907346259992525
Streptococcus.salivarius	rec.TRT.combined	VE303 Dosed Good	-0.477126768082226	0.833401444871392	202	202	0.56863522650746	0.907346259992525
Streptococcus.vestibularis	rec.TRT.combined	Placebo Good	-0.322145080272876	0.563982323944493	202	202	0.56957335455464	0.907346259992525
Sutterella.sp..CAG.521	Abx.group_joined	Vanco_Metro	0.144309833916198	0.247817075938805	202	202	0.562163531309955	0.907346259992525
Sutterella.sp..CAG.521	VE303	VE303	-0.00704143225298789	0.0123628573591203	202	202	0.56999529165629	0.907346259992525
Sutterella.wadsworthensis.CAG.135	rec.TRT.combined	Placebo Bad	0.381343752550204	0.642229743779517	202	202	0.554348283241887	0.907346259992525
Tyzzerella.nexilis	rec.TRT.combined	Placebo Bad	0.401803410068588	0.684711334679564	202	202	0.55875640417191	0.907346259992525
Parabacteroides.merdae	VE303	VE303	0.0561123278927657	0.0998351352920811	202	202	0.574993524982546	0.907884513130336
Anaerostipes.hadrus	rec.TRT.combined	Placebo Good	0.084327434633656	0.150473571651734	202	202	0.576620873646063	0.908620284324627
Bacteroides.salyersiae	rec.TRT.combined	Placebo Good	-0.195532531974645	0.348592004694927	202	202	0.576499923162717	0.908620284324627
Eubacterium.eligens	rec.TRT.combined	Placebo Bad	0.212819021168439	0.380966492137377	202	202	0.577052421120948	0.908620284324627
Parabacteroides.distasonis	rec.TRT.combined	Placebo Good	0.701101889803948	1.25251826320572	202	202	0.577382519298347	0.908620284324627
Blautia.marasmi	rec.TRT.combined	Placebo Bad	0.339446940764587	0.608115116779374	202	202	0.578124870388748	0.909031618165336
Alistipes.onderdonkii	VE303	VE303	-0.0361353760138265	0.0657095497716996	202	202	0.583265407124484	0.909846048966685
Anaerobutyricum.hallii	rec.TRT.combined	VE303 Dosed Good	0.0865857122516335	0.159145225417156	202	202	0.587767511365297	0.909846048966685
Anaerostipes.hadrus	rec.TRT.combined	Placebo Bad	-0.0901168270856858	0.164317945560321	202	202	0.584779887072604	0.909846048966685
Bacteroides.nordii	rec.TRT.combined	Placebo Bad	0.103460310363517	0.190090434215465	202	202	0.587789431634033	0.909846048966685
Campylobacter.curvus	Abx.group_joined	Vanco_Metro	-0.348901900866074	0.637957601854022	202	202	0.586157892280303	0.909846048966685
Clostridium.bolteae.CAG.59	rec.TRT.combined	Placebo Good	0.223505287284898	0.408930247634673	202	202	0.586120327488137	0.909846048966685
Clostridium.sp..CAG.169	VE303	VE303	0.0162775977728905	0.0297744796578607	202	202	0.585512150154467	0.909846048966685
Collinsella.unclassified.species	rec.TRT.combined	VE303 Dosed Good	0.0961694499217716	0.176313250323786	202	202	0.586883068246008	0.909846048966685
Emergencia.timonensis	rec.TRT.combined	VE303 Dosed Good	0.108754782437757	0.196458497342019	202	202	0.581261352211389	0.909846048966685
Eubacterium.sp..CAG.38	rec.TRT.combined	Placebo Good	0.25761071762559	0.470918015215581	202	202	0.585778045004894	0.909846048966685
Firmicutes.bacterium.CAG.129	VE303	VE303	0.0268098944870464	0.0488513593521989	202	202	0.583826266608779	0.909846048966685
Intestinimonas.massiliensis	Abx.group_joined	Vanco_Metro	0.0941793628097696	0.172001416286153	202	202	0.584623946704567	0.909846048966685
Kytococcus.sedentarius	rec.TRT.combined	VE303 Dosed Good	-0.119928177585486	0.215271564966602	202	202	0.579128098927727	0.909846048966685
Prevotella.sp..CAG.1185	rec.TRT.combined	VE303 Dosed Good	0.0899396856391106	0.165141282853755	202	202	0.5874407589881	0.909846048966685
Pseudomonas.aeruginosa	Abx.group_joined	Vanco_Metro	0.0510469597701101	0.0918453383265161	202	202	0.580056549437259	0.909846048966685
Pyramidobacter.piscolens	rec.TRT.combined	VE303 Dosed Good	-0.167591558232003	0.273641034499905	202	202	0.587756739258568	0.909846048966685
Ruminococcus.bicirculans	Abx.group_joined	Vanco_Metro	-0.0591276803870841	0.107825983067832	202	202	0.585393739897684	0.909846048966685
uncultured.Collinsella.sp.	rec.TRT.combined	VE303 Dosed Good	0.092363655976889	0.169336449379808	202	202	0.586884354779182	0.909846048966685
Varibaculum.cambriense	rec.TRT.combined	VE303 Dosed Good	0.0969564513777098	0.17806427889674	202	202	0.587682988967665	0.909846048966685
Fournierella.massiliensis	rec.TRT.combined	Placebo Good	0.0838720625097453	0.154577691343211	202	202	0.588673946880983	0.910469525045056
Lachnotalea.sp..AF33.28	rec.TRT.combined	VE303 Dosed Good	0.186564345782107	0.345021566288883	202	202	0.590210902835438	0.911355070554721
Phascolarctobacterium.sp..VE800.04	rec.TRT.combined	Placebo Good	0.413741538188764	0.764708829615434	202	202	0.590070784058888	0.911355070554721
Firmicutes.bacterium.CAG.129	Abx.group_joined	Vanco_Metro	0.0568072030350899	0.105776382338885	202	202	0.592819720350069	0.914636139968677
Clostridium.symbiosum	rec.TRT.combined	Placebo Bad	0.462199344959875	0.862859529969148	202	202	0.593505364741989	0.914947095727863
Dorea.sp..CAG.317	VE303	VE303	0.0308649359216811	0.0582885062773044	202	202	0.597306291136937	0.917066523354031
Dorea.sp..VE202.26	VE303	VE303	0.0533528138189224	0.100785988489766	202	202	0.59714967951959	0.917066523354031
Ruminococcus.lactaris	VE303	VE303	0.0128426184838249	0.0242024789441357	202	202	0.596333984910607	0.917066523354031
Shigella.boydii	Abx.group_joined	Vanco_Metro	0.135363255643575	0.253801060413584	202	202	0.595387563245331	0.917066523354031
Streptococcus.infantis	rec.TRT.combined	VE303 Dosed Good	-0.293899800897962	0.553867524365836	202	202	0.597105630645099	0.917066523354031
Alistipes.onderdonkii	rec.TRT.combined	Placebo Bad	0.221490235189928	0.43073603129596	202	202	0.608615645192976	0.917236814981132
Anaeromassilibacillus.sp..An250	rec.TRT.combined	Placebo Bad	0.259194632463795	0.491293675446158	202	202	0.599155466725213	0.917236814981132
Anaerostipes.caccae	rec.TRT.combined	VE303 Dosed Good	0.286446069627417	0.544632688369075	202	202	0.600295233595548	0.917236814981132
Bacteroides.clarus	rec.TRT.combined	VE303 Dosed Good	0.100628277378529	0.195427481963892	202	202	0.608182347665605	0.917236814981132
Bacteroides.dorei	rec.TRT.combined	VE303 Dosed Good	0.262151833390073	0.515935075094249	202	202	0.612718004140496	0.917236814981132
Bacteroides.faecis	rec.TRT.combined	VE303 Dosed Good	0.195054308897538	0.381961085525023	202	202	0.611020014988168	0.917236814981132
Bacteroides.intestinalis.CAG.564	rec.TRT.combined	VE303 Dosed Good	0.14823948531197	0.290300228809429	202	202	0.611154274345158	0.917236814981132
Bacteroides.nordii	rec.TRT.combined	VE303 Dosed Good	0.0699867705143829	0.137749106661874	202	202	0.612817235511374	0.917236814981132
Bacteroides.sp..HF07_ig1	rec.TRT.combined	VE303 Dosed Good	0.123180792546983	0.240773515082029	202	202	0.610488058728244	0.917236814981132
Campylobacter.concisus	VE303	VE303	-0.0377624461169088	0.0741518997753884	202	202	0.611384543497593	0.917236814981132
Citrobacter.freundii	rec.TRT.combined	VE303 Dosed Good	-0.505874077830056	0.986128714808233	202	202	0.609411410292239	0.917236814981132
Citrobacter.koseri	rec.TRT.combined	Placebo Good	-0.105739068638314	0.203071386877016	202	202	0.603803037780867	0.917236814981132
Clostridiales.bacterium.UBA4224	Abx.group_joined	Vanco_Metro	0.062162469010719	0.119040037707153	202	202	0.603073020379265	0.917236814981132
Clostridium.neonatale	rec.TRT.combined	Placebo Good	0.178518105878219	0.339957969197207	202	202	0.600734394797102	0.917236814981132
Clostridium.perfringens	rec.TRT.combined	VE303 Dosed Good	0.191527729389538	0.378804025686778	202	202	0.614403072892123	0.917236814981132
Clostridium.sp..SN20	rec.TRT.combined	Placebo Bad	0.0985646765055614	0.190916734417224	202	202	0.606247460212831	0.917236814981132
Clostridium.tertium	rec.TRT.combined	Placebo Bad	-0.130283377159019	0.255352989914669	202	202	0.611153542439839	0.917236814981132
Dorea.sp..VE202.26	rec.TRT.combined	VE303 Dosed Good	-0.136298260090929	0.259960250693599	202	202	0.600659382422721	0.917236814981132
Eisenbergiella.massiliensis	rec.TRT.combined	VE303 Dosed Good	0.128938452756247	0.24656822940673	202	202	0.602353073371769	0.917236814981132
Enterococcus.faecium	rec.TRT.combined	VE303 Dosed Good	0.39496343115619	0.76680184290645	202	202	0.607897388833871	0.917236814981132
Eubacterium.sp..CAG.248	Abx.group_joined	Vanco_Metro	0.0508973667192561	0.100352318040264	202	202	0.613509744577387	0.917236814981132
Eubacterium.sp..CAG.248	VE303	VE303	0.0242004378483309	0.0464219615393194	202	202	0.602794989526571	0.917236814981132
Eubacterium.sp..CAG.274	Abx.group_joined	Vanco_Metro	0.0675865266089403	0.13127505477037	202	202	0.608179333693992	0.917236814981132
Firmicutes.bacterium.CAG.65_45_313	rec.TRT.combined	Placebo Bad	0.0661039057488323	0.13044222870293	202	202	0.612887463052483	0.917236814981132
Fournierella.massiliensis	rec.TRT.combined	Placebo Bad	0.0877115143315472	0.168792873842914	202	202	0.604509165261643	0.917236814981132
Fusobacterium.sp..HF35_ig2	rec.TRT.combined	Placebo Good	-0.404712211144684	0.791835707735428	202	202	0.610790975288414	0.917236814981132
Lachnoclostridium.sp..HK36	rec.TRT.combined	VE303 Dosed Good	0.183757257675488	0.353346057399058	202	202	0.604365767694959	0.917236814981132
Lachnospiraceae.bacterium.1_1_57FAA	VE303	VE303	0.028799168283587	0.0554265185806564	202	202	0.604052984377551	0.917236814981132
Lactobacillus.amylovorus	rec.TRT.combined	VE303 Dosed Good	0.0536531841919381	0.105555393021717	202	202	0.612794338834254	0.917236814981132
Lactobacillus.salivarius	rec.TRT.combined	VE303 Dosed Good	0.44330760984203	0.873243326407624	202	202	0.613198136448057	0.917236814981132
Parabacteroides.merdae	rec.TRT.combined	Placebo Bad	0.400499663960498	0.781881960840098	202	202	0.609909338957795	0.917236814981132
Pseudomonas.aeruginosa	VE303	VE303	-0.00591770053406527	0.0115365974146065	202	202	0.608854238169693	0.917236814981132
Roseburia.hominis	rec.TRT.combined	Placebo Good	0.224505078344549	0.425675682300676	202	202	0.599290968669077	0.917236814981132
Roseburia.inulinivorans.CAG.15	rec.TRT.combined	VE303 Dosed Good	0.137270727437474	0.271228125351848	202	202	0.614147655068965	0.917236814981132
Veillonella.dispar	rec.TRT.combined	Placebo Good	-0.480319982843114	0.925991154557379	202	202	0.605364335709015	0.917236814981132
Intestinibacter.sp..HF28	rec.TRT.combined	Placebo Good	0.254418760854431	0.504156759624877	202	202	0.615160749779135	0.91764310740534
Desulfovibrio.desulfuricans	rec.TRT.combined	VE303 Dosed Good	0.209393538049226	0.415931004502828	202	202	0.616106582071544	0.918329211447333
Bacteroides.sp..HI16	rec.TRT.combined	VE303 Dosed Good	0.101197342764689	0.201387155345824	202	202	0.616598402718216	0.918338046601598
Streptococcus.unclassified.species	rec.TRT.combined	Placebo Good	0.258515595781273	0.517784290114813	202	202	0.618950502367563	0.921115314547003
Bifidobacterium.pseudocatenulatum	VE303	VE303	0.0240643570176104	0.0483891620748111	202	202	0.619616552723463	0.921381026473128
Bifidobacterium.breve	rec.TRT.combined	Placebo Good	0.333101242114789	0.671617325689341	202	202	0.621212775989509	0.921605688525966
Faecalimonas.umbilicata	rec.TRT.combined	VE303 Dosed Good	-0.184733503752001	0.373421773083592	202	202	0.622205745269382	0.921605688525966
Parasutterella.excrementihominis.CAG.233	rec.TRT.combined	Placebo Good	-0.381539304317331	0.770811943734585	202	202	0.622079141042312	0.921605688525966
Prevotella.copri	rec.TRT.combined	Placebo Good	0.473254674088558	0.953610505688589	202	202	0.621094289527075	0.921605688525966
Prevotella.copri.CAG.164	VE303	VE303	0.0456409195239904	0.0924294358424918	202	202	0.622201508648667	0.921605688525966
Bacteroides.sp..HK21	VE303	VE303	0.0306624766174388	0.0627264694905986	202	202	0.625695324264829	0.921717975729171
Burkholderiales.bacterium.1_1_47	VE303	VE303	-0.0512897478044203	0.104494002399169	202	202	0.624364552206041	0.921717975729171
Clostridiales.bacterium.52_15	VE303	VE303	0.0219286883321316	0.0448117843134184	202	202	0.625380466361305	0.921717975729171
Clostridium.sp..AT4	rec.TRT.combined	Placebo Good	0.139471540066823	0.284346114439299	202	202	0.6249687540853	0.921717975729171
Clostridium.sp..CAG.169	rec.TRT.combined	VE303 Dosed Good	0.117344292667073	0.238269876842733	202	202	0.623783972919596	0.921717975729171
Erysipelatoclostridium.ramosum	rec.TRT.combined	Placebo Bad	0.421868755762127	0.856110403217402	202	202	0.623416817521599	0.921717975729171
Streptococcus.salivarius	VE303	VE303	0.102018526137401	0.207889604572624	202	202	0.624355925056085	0.921717975729171
Clostridiales.bacterium.UBA7739	rec.TRT.combined	VE303 Dosed Good	0.0836686948625091	0.17192029366317	202	202	0.627686430897419	0.92249043248304
Eisenbergiella.sp..OF01.20	rec.TRT.combined	VE303 Dosed Good	0.0392769959180129	0.0808708508276434	202	202	0.628602444645157	0.92249043248304
Phascolarctobacterium.succinatutens	Abx.group_joined	Vanco_Metro	-0.140893629277514	0.290090051505342	202	202	0.628660146581035	0.92249043248304
Streptococcus.thermophilus	Abx.group_joined	Vanco_Metro	-0.328779178504485	0.67579336920969	202	202	0.628318725753674	0.92249043248304
Streptococcus.unclassified.species	Abx.group_joined	Vanco_Metro	-0.17369939730165	0.355651263659497	202	202	0.626801452153898	0.92249043248304
Dysgonomonas.sp..UBA7710	rec.TRT.combined	VE303 Dosed Good	0.108369645285134	0.224944718354962	202	202	0.631430265242994	0.92583646338965
